stop_id,stop_name,num_lines,stop_code,x_coord,y_coord
101004013,Egestorffstr.,1,EGST01,389925.36914777,5806589.42672427
101004014,Sperenberger Str.,1,SPBG01,389967.73340107,5806945.70439665
101004015,Nunsdorfer Ring Süd,1,NRSU01,389983.11355631,5807207.59064848
101004016,Nunsdorfer Ring Nord,1,NRNO01,389759.81689662,5807507.31407797
101004018,Goldkäferweg,1,GOLD01,374489.53572164,5824557.96487526
101004019,Gutspark Marienfelde,1,GPMF03,389575.5674879,5807714.60325593
101004020,Nunsdorfer Ring Nord,1,NRNO02,389764.20006644,5807490.33538624
101004021,Nunsdorfer Ring Süd,1,NRSU02,389980.05806796,5807146.75826601
101004022,Sperenberger Str.,1,SPBG02,389958.46641332,5806941.88357152
101004023,Egestorffstr.,1,EGST02,389903.03532489,5806455.86266128
101004025,Pilatusweg,2,PLTS02,390729.70601333,5810041.00958755
101004026,Lortzingstr.,1,LTZG01,391451.34157158,5822753.27590065
101004029,Klärwerkstr.,1,KLRW02,380119.46574838,5821409.233114
101004033,Lortzingstr.,1,LTZG02,391433.51215341,5822809.51006425
101004034,Gersdorfstr./Kaiserstr.,1,GEKA03,389508.91493539,5811763.18765472
101004035,Gersdorfstr./Kaiserstr.,1,GEKA04,389471.06281109,5811818.20869269
101004036,Bamberger Str.,1,BAMS02,387150.76257896,5817321.77385537
101004038,Karl-Marx-Platz,1,KMPL02N,394076.67802941,5814912.71747949
101004039,U Mehringdamm,1,UMED04N,390572.58816667,5817055.8031904
101004040,Bambachstr.,1,BAMB01,393146.82024675,5814017.06681916
101004041,Bambachstr.,1,BAMB02,393093.42961243,5814012.37669584
101004043,Havelberger Str.,1,HVLB02,387921.85751715,5821386.74750458
101004044,Münchener Str.,1,MUEN02,387488.13220423,5817310.65815339
101004045,Seegefelder Weg/Klosterbuschweg,1,SEKL04,375113.43455941,5823028.6571538
101004046,Harzer Str./Wildenbruchstr.,2,HAWB04,394520.35432845,5816295.87128221
101004047,Uranusweg,3,URAN02,385972.46569471,5825394.71251631
101004048,Hohenstaufenstr.,1,HOST04,387666.3241795,5817305.46979448
101004050,Oberlandstr. Mitte,1,OBMI01,392033.30548324,5813854.4543521
101004051,Oberlandstr. Mitte,1,OBMI02,391988.16407153,5813852.00932103
101004054,S+U Tempelhof,1,SUTF05,390276.07524931,5814719.40877458
101004056,Finsterwalder S/Dannenwalder W,4,FIDA02,387491.46919072,5828602.38364761
101004057,Eisenacher Str./Hohenstaufenstr.,1,EIHO02,387940.89161328,5817331.04450079
101004059,U Bülowstr.,5,UBUE04,388768.13759794,5817704.07917685
101004060,U Bülowstr.,2,UBUE05N,388826.93287515,5817714.36261446
101004064,Fleischerstr.,1,FLEI01,396611.53914364,5808803.21806216
101004065,Calauer Str.,3,CALA02,388322.12372234,5829489.80894589
101004066,Appenzeller Str.,2,APPZ05,384245.37839455,5809298.78661502
101004067,Zittauer Str.,1,ZITT02,396503.97412915,5808636.02001093
101004068,Sallgaster Str.,1,SLLG01,387748.44299971,5828307.80863132
101004069,Schorfheidestr./Dannenwalder W.,1,SCDA01,388006.65490121,5828104.30302104
101004070,Schorfheidestr./Dannenwalder W.,1,SCDA02,387939.22404759,5828139.48955225
101004071,Sallgaster Str.,1,SLLG02,387692.02828719,5828364.77918111
101004072,Goebelplatz,2,GBLP03,383361.59764737,5822285.08949794
101004073,Eichhorster Weg/Finsterwalder S.,2,EIFI03,387693.81492947,5829099.00216339
101004074,Calauer Str.,3,CALA03,388351.33776645,5829485.35729948
101004075,S+U Rathaus Steglitz,5,SURZ06,385845.60644782,5813118.84470662
101004076,Frauenschuhweg,1,FRSW01,397410.81919762,5810342.29789018
101004077,Flurweg/Seidelbastweg,1,FLSE01,397230.42570128,5810478.52367983
101004078,Fuchsienweg,1,FUWG01,396976.03568007,5810183.27814689
101004079,Goldlackweg,1,GLWG01,396786.75331445,5809951.79212356
101004080,Goldlackweg,1,GLWG02,396757.12709301,5809908.46283909
101004081,Fuchsienweg,1,FUWG02,396955.72527865,5810151.06858059
101004082,Flurweg/Seidelbastweg,1,FLSE02,397193.88480999,5810460.61712777
101004083,Frauenschuhweg,1,FRSW02,397451.29834144,5810309.72981852
101004084,Atrium,1,ATRI02,388467.71455727,5829164.157783
101004085,Fleischerstr.,1,FLEI02,396565.64701887,5808703.70670798
101004086,U Zwickauer Damm,1,UZD01,396955.19996701,5809208.05596547
101004087,Neue Filandastr.,4,NFIL02,386742.34007593,5812660.32471142
101004088,Schriftsetzerweg,1,SCRW01,396757.48831312,5808969.83702651
101004089,Windenweg,1,WIWG01,397186.56943718,5809486.23599007
101004090,Glockenblumenweg,1,GLBW01,397390.92944857,5809732.43259765
101004091,Glockenblumenweg,1,GLBW02,397334.43785964,5809690.60682439
101004092,Windenweg,1,WIWG02,397133.25074947,5809448.35172495
101004093,Neuköllner Str./Zwickauer Damm,1,NEZD04,396988.22776241,5809272.72348814
101004094,U Zwickauer Damm,1,UZD02,396908.81204052,5809176.83840026
101004095,Schriftsetzerweg,1,SCRW02,396717.44044012,5808945.89857362
101004096,Goldkäferweg,1,GOLD03,374515.98881273,5824564.67242109
101004097,Lichterfelder Weg,2,LIWG01,384022.52015391,5809100.43123463
101004098,Lichterfelder Weg,2,LIWG02,384076.75066897,5809149.69531383
101004099,Zittauer Str.,1,ZITT03,396495.91884614,5808622.83458215
101004103,U Mehringdamm,2,UMED05N,390512.45608588,5817048.44399063
101004104,Frobenstr.,2,FROK01,388666.15693446,5817868.50257236
101004105,Clauertstr.,1,CLAU01,379634.58377597,5810051.7782918
101004106,S Sundgauer Str.,1,SSDG01,382663.18748957,5810894.97036529
101004107,S+U Hermannstr.,6,SUHM02,393444.62068262,5814197.08551443
101004108,S+U Hermannstr.,3,SUHM03,393371.35922892,5814223.49331171
101004110,S Lankwitz,1,SLAK01,387363.00727166,5811130.44165117
101004111,Plantagenstr.,4,PLTG01,386457.72631088,5812858.73244916
101004112,Papierstr.,3,PAPI02,390082.62466369,5825168.86136279
101004114,Plantagenstr.,4,PLTG02,386395.99360043,5812893.49981419
101004116,Perleberger Brücke,2,PEBR02,388619.67304526,5821867.7363074
101004117,Perleberger Brücke,3,PEBR01,388611.84533238,5821897.6815001
101004118,U Siemensdamm,2,USI02,382834.55269845,5822165.72966512
101004119,U Rohrdamm,2,URDM04,382302.65236837,5822211.94388444
101004120,Zerpenschleuser Ring,2,ZERP02,389377.14525624,5829473.21428559
101004121,Quickborner/Treuenbrietzener Str,3,QUTR01,389315.54459881,5829236.70570934
101004122,Gandenitzer Weg,3,GAND01,389174.83410944,5829141.49265669
101004123,Gandenitzer Weg,3,GAND02,389224.11161404,5829166.54749866
101004124,Quickborner/Treuenbrietzener Str,3,QUTR02,389422.35663784,5829300.66394656
101004125,Zerpenschleuser Ring,2,ZERP03,389349.40188558,5829528.8372986
101004126,Klinikum Neukölln,1,KLNK04,395145.15533679,5810986.7126798
101004127,Rotschwanzweg,1,ROTS02,395077.26682862,5810823.91439649
101004128,Otto-Wels-Ring,2,OTWE02,394816.08915967,5810618.99611904
101004129,Hasenheide,1,HSHD01N,392676.21202658,5816428.63495835
101004130,Steglitzer Damm/Bismarckstr.,4,STBI04,387006.03718026,5812503.32160643
101004131,Stindestr.,3,STIN02,387124.3274924,5812240.09839762
101004132,Siemensstr./Halskestr.,3,SIHA03,387324.88250916,5812059.49474742
101004134,S Lankwitz,7,SLAK02,387422.77531699,5811128.19123879
101004135,Lankwitz Kirche,3,LKWK06,387513.20038254,5810903.58661489
101004136,Freiheit 16-43,1,FREI01,379544.63335194,5821537.76795707
101004137,Pichelswerderstr.,1,PWDR01,378806.52716002,5821704.50940297
101004138,Steglitzer Damm/Halskestr.,1,SDHA05,387672.63032779,5812415.46113023
101004139,Malteserstr./Kamenzer Damm,2,MAKM04,388062.25724436,5810418.98446709
101004140,Pichelswerderstr.,1,PWDR02,378871.52029954,5821672.57499877
101004141,Freiheit 16-43,1,FREI02,379520.29795162,5821535.92964855
101004142,S Lankwitz,7,SLAK03,387451.71308962,5811082.83896756
101004143,Leonorenstr./Siemensstr.,5,LESI04,387157.63497799,5811740.8960695
101004144,Siemensstr./Halskestr.,3,SIHA04,387297.19192356,5812091.32144701
101004145,Pannwitzstr.,1,PANN02,386378.52128244,5827562.24715772
101004146,S+U Rathaus Steglitz,3,SURZ07,385947.65830966,5813169.20772722
101004147,Freudstr.,2,FRDS03,374581.90564206,5824266.23407817
101004149,Emser Str.,2,EMSS01,393741.88278378,5814338.22097524
101004150,Titusweg,2,TITU01,384286.00191401,5828631.84035769
101004151,Titusweg,2,TITU02,384294.2359003,5828659.8890668
101004152,U Walther-Schreiber-Platz,4,UWSP06,386426.50284622,5814077.5475722
101004153,Straße am Schaltwerk,2,STSW02,382166.55433574,5822689.71259769
101004154,Dahlemer Weg,1,DAHW01,382973.92810277,5810503.38104125
101004155,S Sundgauer Str.,1,SSDG02,382614.05808686,5810998.70136522
101004158,Antwerpener Str.,2,ANTW01,388039.58235323,5823384.57749934
101004159,Samoastr.,1,SAMO01,388408.45431333,5822559.51683679
101004160,Kiautschoustr.,1,KITS01,388632.62840365,5822453.7471677
101004162,Rudower Höhe,1,RUHO02,399097.83913022,5808904.06687742
101004163,Pfarrer-Heß-Weg,2,PFHS04,398688.04890459,5808708.07390997
101004165,Grunewaldstr.,1,GRWD03,387622.27269148,5816766.54437348
101004167,Potsdamer Ch./Lindenthaler Allee,1,PCLI02,379649.77091132,5810498.46806858
101004168,Clauertstr.,1,CLAU02,379625.54202465,5810044.24328793
101004169,Am Rohrgarten,2,AMRG01,379449.96254744,5809955.49191383
101004170,Lissabonallee,2,LISA04,379278.78122087,5810261.43115819
101004171,Hasenheide,1,HSHD02N,392651.78166307,5816452.99361849
101004172,Grunewaldstr.,1,GRWD04,387643.07881344,5816682.65310572
101004173,Lissabonallee,1,LISA05,379267.61007459,5810252.23534307
101004174,Mercatorweg,1,MERC02,385727.33204158,5808169.09121256
101004175,S+U Rathaus Steglitz,3,SURZ08,385862.30162283,5813145.13013865
101004176,Am Rohrgarten,2,AMRG02,379480.9431429,5809949.40144178
101004177,Kiautschoustr.,1,KITS02,388631.48264331,5822472.56823791
101004178,Samoastr.,1,SAMO02,388361.81223571,5822551.90089548
101004179,U Amrumer Str.,1,UAMR05,388100.24100951,5822652.47365229
101004180,Antwerpener Str.,2,ANTW02,388023.07001487,5823321.10323163
101004183,Titlisweg,3,TITL01,390007.85679106,5809341.57088544
101004184,Großbeerenstr./Daimlerstr.,2,GBDA04,389529.25024989,5809676.35158924
101004185,U Johannisthaler Chaussee,2,UJTC04,394892.97503223,5809949.32063972
101004186,Haus der Wannsee-Konferenz,1,HDWK01,375159.17083275,5810770.20418044
101004187,Zum Heckeshorn,1,ZUHE01,374989.00800375,5810519.4473551
101004188,Straße zum Löwen,1,SZL01,374866.99778087,5810139.87705488
101004189,Seglerweg,1,SEGL01,374918.68274225,5809802.4146711
101004190,Conradstr.,1,CNRD01,374983.2456422,5809363.69847844
101004191,Seglerweg,1,SEGL02,375003.98389821,5809807.98982134
101004192,Mercatorweg,1,MERC03,385769.82887624,5808158.28889719
101004193,Hundsteinweg,2,HNDS02,390571.80971497,5810530.27221531
101004194,Landweg,1,LWEG01,385935.84678268,5808012.54344964
101004195,Landweg,1,LWEG02,385950.71580031,5808016.36033513
101004196,Mercatorweg,2,MERC04,385745.9628422,5808223.22920879
101004199,Im Spektefeld/Schulzentrum,2,ISSZ01,374935.30219437,5823716.21357671
101004200,Im Spektefeld/Schulzentrum,3,ISSZ02,375032.78370659,5823693.16373476
101004201,Paul-Gerhardt-Ring,3,PGRG02,375180.66883919,5823661.05354048
101004202,Waldsassener Str.,2,WSAS01,387806.71470815,5807665.0438634
101004203,Lichterfelder R/Waldsassener Str,2,LFWA02,387764.77628007,5808093.38202014
101004204,Steinbockstr.,2,STBK01,395902.12185578,5814601.82823386
101004205,Steinbockstr.,2,STBK02,395933.43460425,5814649.92316864
101004206,Emser Str.,2,EMSS02,393671.76244182,5814358.15573504
101004207,Lichterfelder R/Waldsassener Str,2,LFWA03,387754.56531612,5808161.17130008
101004208,Waldsassener Str.,2,WSAS03,387806.62948262,5807748.80412093
101004209,Rixdorfer Str./Ullsteinstr.,1,RIUL03,391763.00782526,5812575.38742343
101004210,Waldsassener Str.,2,WSAS04,387813.97308606,5807709.16671482
101004211,U Alt-Tempelhof,3,UATH08,390341.27871708,5814152.10163335
101004212,Wilhelmsruher D/Treuenbrietzener,1,WITR04,388964.29542642,5828634.73343922
101004214,Holzhauser Str./Schubartstr.,1,HHSB01,385160.95275124,5827093.65089637
101004218,Rixdorfer Str./Ullsteinstr.,1,RIUL04,391867.46044817,5812547.20328496
101004220,Dahlemer Weg,1,DAHW02,382960.28588656,5810490.34113868
101004222,Wilhelmsruher D/Treuenbrietzener,3,WITR05,388957.07836963,5828749.15956802
101004223,Wesendorfer Str.,3,WSDF01,388853.61458276,5829223.40662479
101004224,Wesendorfer Str.,2,WSDF02,388916.7290447,5829260.9962913
101004226,Dardanellenweg,1,DARD02,391887.03538849,5811719.79286094
101004230,Carstennstr./Ringstr.,1,CARI04,383590.84415122,5810553.05597581
101004231,U Rathaus Reinickendorf,4,URRD04,386533.13524244,5827836.39042719
101004232,Schule am Park,4,SCAP01,386841.82589888,5828425.07546071
101004233,Schule am Park,4,SCAP02,386777.23258315,5828377.80881543
101004234,Waldsassener Str.,1,WSAS02,387785.77006922,5807631.04409379
101004235,U Rathaus Reinickendorf,4,URRD05,386538.31793175,5827861.68676901
101004236,Colditzstr./Ullsteinstr.,1,COUL01,391078.1514275,5812632.99655373
101004237,Rotbuchenweg,1,RTBU02,386218.24125774,5827289.72025523
101004238,Landesarchiv,1,LAAR02,386047.09796333,5826982.59791896
101004239,S Eichborndamm,2,SEBD01,385812.80791243,5826604.17755261
101004240,Saaleckplatz,2,SECK02,386017.03867264,5808654.78130951
101004241,An der Urania,4,ANDU05,387842.68519531,5818045.36217652
101004242,An der Urania,1,ANDU06,387772.70668536,5818103.89436641
101004243,Zoppoter Str.,2,ZOPP02,384491.8825589,5815033.4829766
101004244,U Hermannplatz/Sonnenallee,4,UHPS02,393134.96471258,5816422.40969324
101004245,U Hermannplatz/Sonnenallee,1,UHPS04,393156.41143989,5816409.40173178
101004248,Colditzstr./Ullsteinstr.,1,COUL02,391028.77709197,5812681.74022813
101004249,Volkmarstr.,1,VOLK02,390978.48250656,5812813.28243601
101004250,Mertensstr./Goltzstr.,2,MRGZ02,379023.35078557,5825346.52956807
101004251,Mertensstr.,2,MTNS03,378656.58314093,5825426.20830576
101004253,Colditzstr.,1,COLD02,390793.33651969,5813178.27463772
101004254,Benzstr.,2,BENZ03,390236.78471345,5809143.83556286
101004255,Mollnerweg,1,MLLN01,393795.88650968,5808857.32827298
101004256,An den Achterhöfen,1,ADAH01,393763.75957965,5809155.60897058
101004257,Alt-Buckow,1,ABUC03,393677.40759018,5809347.24009195
101004258,An den Achterhöfen,1,ADAH02,393779.55597497,5809055.52312526
101004259,Mollnerweg,1,MLLN02,393789.5834963,5808778.14966099
101004261,Hittorfstr.,1,HITT02,383621.24945311,5812563.07114062
101004262,Rudolf-Wissell-Siedlung,3,RWSI03,375325.05975423,5820676.20458006
101004263,Ehrenbergstr.,1,EHBG01,383852.45359013,5812248.09037512
101004265,Celsiusstr. Nord,2,CENO01,385435.25365055,5808737.8021446
101004266,Celsiusstr. Nord,2,CENO02,385453.86227239,5808680.26016848
101004267,U Ullsteinstr.,1,UULL02N,390216.11779778,5812575.69577654
101004268,Ehrenbergstr.,1,EHBG02,383834.85069195,5812300.41934819
101004269,Hittorfstr.,1,HITT01,383640.9033659,5812560.70238482
101004271,U Friedrich-Wilhelm-Platz,1,UFWP09N,386463.17348368,5814733.51276353
101004273,In den Kaveln,1,IDKV01,385727.21278653,5827906.43226084
101004275,Motzstr.,1,MOTZ03,387736.57641878,5817671.21342207
101004276,Humboldt-Klinikum,1,HUKL01,385482.323719,5828038.36663559
101004277,In den Kaveln,1,IDKV02,385775.20125908,5827874.41800733
101004278,Nahmitzer Damm,1,NAHM05,388757.85358904,5808049.44653895
101004279,Nahmitzer Damm,1,NAHM04,388816.1987817,5808009.94078552
101004280,Nahmitzer Damm,2,NAHM01,388827.32852073,5808004.8013898
101004281,An der Mühle,5,ADMH07,383531.91515769,5828530.91315829
101004282,Heiligenseestr/Ruppiner Chaussee,3,HSRU04,383127.16078758,5828931.30211113
101004283,Prettauer Pfad,4,PRTT02,384476.40007382,5809169.10701776
101004284,Wismarer Str.,2,WIST04,384701.10696153,5808891.25124287
101004285,Kätchenweg,1,KTWG04,373672.54557203,5806878.184847
101004286,Königsweg,1,KOEN01,373488.49789987,5806775.38774919
101004287,Stahnsdorfer Brücke,1,STBR01,372849.87490015,5806220.92784775
101004288,Steinstücken,1,STEI03,372743.00937907,5805970.17327346
101004289,Steinstücken,1,STEI01,372742.05281813,5805961.88468493
101004290,Stahnsdorfer Brücke,1,STBR02,372864.72073858,5806233.95456571
101004291,Königsweg,1,KOEN02,373510.47753764,5806790.36956283
101004292,Kätchenweg,1,KTWG05,373686.54592011,5806930.82104994
101004293,Buchholzweg,1,BHZW01,385976.91479984,5823149.06181197
101004294,Gedenkstätte Plötzensee,1,GDPL01,386286.8922855,5822765.48465315
101004298,Gedenkstätte Plötzensee,1,GDPL02,386357.65132456,5822663.64362742
101004299,Buchholzweg,1,BHZW02,385977.09946808,5823174.45187091
101004302,Springerzeile,2,SPRZ02,375200.02935616,5821252.46728492
101004303,S Hermsdorf,2,SHDF01,385421.4095876,5831180.97079284
101004304,Hahneberg,1,HNBG01,374206.15113281,5820911.80412884
101004307,U Adenauerplatz,4,UADP04,385076.27385826,5817958.00103286
101004311,Weißenburger Str.,2,WEIB02,377723.74227529,5820673.35589042
101004313,U Konstanzer Str.,2,UKN01,385318.54750942,5817194.83842291
101004315,Haus Bremen,2,HABR02,393176.41666664,5813806.91651225
101004316,Hochmeisterplatz,1,HOMP06,384715.14784925,5817492.99211818
101004317,Stadtbad Lankwitz,6,STBL01,387269.34694197,5811526.07889888
101004319,Stadtbad Lankwitz,6,STBL02,387293.06185836,5811485.02946054
101004320,Johannisthaler Ch./Fritz-Erler-A,1,JOFE03N,395289.35081161,5810240.03249937
101004321,Annenweg,1,ANWG01,375975.33198231,5816155.19143658
101004322,Annenweg,1,ANWG02,375979.29839364,5816158.61897077
101004323,Lipschitzallee/Fritz-Erler-Allee,4,LIFE02,395814.26381827,5809764.29543108
101004324,Johannisthaler Ch./Fritz-Erler-A,1,JOFE04N,395328.97375076,5810151.88478455
101004325,Unter den Eichen/Drakestr.,2,UDED05,383978.34691171,5811969.11544654
101004326,Reichstag/Bundestag,1,RTAG02,389648.90955997,5819876.27742255
101004328,S Wilhelmsruh,1,SWIL02,389104.47682903,5826864.57546023
101004329,Seesener Str.,1,SEES04,384320.04591729,5817181.43165299
101004331,Martin-Luther-Krankenhaus,1,MLKH01,384136.60935706,5817032.02826057
101004332,Wangenheimstr.,1,WNGH01,383747.2811116,5816703.54914077
101004333,Reichensteiner Weg,1,RWEG02,384082.44808665,5812327.31758134
101004334,Lindwerder,1,LNDW01,377493.36553049,5814549.89003049
101004335,U Mendelssohn-Bartholdy-Park,2,UMBP04,389659.15734307,5818186.50017172
101004336,Schöneberger Brücke,1,SBBR01,389889.65123985,5818149.91341455
101004337,Wilhelmstr./Kochstr.,2,WIKO01,390477.76933331,5818552.4970932
101004338,U Kochstr./Checkpoint Charlie,2,UKOS04,390708.3344505,5818609.20756965
101004339,Charlottenstr.,1,CHAR01,390932.96059088,5818627.23661032
101004340,Lindenstr./Oranienstr.,1,LIOR01,391342.5771817,5818619.04840969
101004341,Lindenstr./Oranienstr.,1,LIOR02,391327.68359926,5818635.12425377
101004342,Charlottenstr.,1,CHAR02,390924.60502957,5818634.98939272
101004343,Wilhelmstr./Kochstr.,2,WIKO02,390480.19722185,5818511.96039861
101004344,Platz der Republik,1,PLRE03,389428.13992373,5819882.28020125
101004345,Schöneberger Brücke,1,SBBR02,389861.05486296,5818134.46536465
101004347,U Alt-Mariendorf,1,UAMD08N,390368.41378716,5811250.28459992
101004348,U Turmstr.,1,UTUR07,387385.68586534,5820871.93940322
101004349,Wangenheimstr.,1,WNGH02,383775.44473881,5816722.71185843
101004350,Martin-Luther-Krankenhaus,1,MLKH02,384144.49617383,5817031.47464181
101004352,Havelchaussee,1,HVLC01,377044.05179013,5813607.06423013
101004353,Große Steinlanke,1,GRSL01,377024.77031911,5813145.14952959
101004354,Kronprinzessinnenweg/Havelch.,1,KPHA01,377620.42574125,5811797.18590455
101004355,Kronprinzessinnenweg/Havelch.,1,KPHA02,377613.05164505,5811824.92414927
101004356,Große Steinlanke,1,GRSL02,377038.60951597,5813136.89033456
101004357,Havelchaussee,1,HVLC02,377040.76713661,5813586.93678229
101004358,Lindwerder,1,LNDW02,377493.96310227,5814507.67512776
101004359,Grunewaldturm,1,GWTU04,377610.90565424,5815814.20275226
101004360,Gerlinger Str.,1,GRLG05,392613.408399,5808180.3418308
101004361,Gerlinger Str.,3,GRLG03,392617.23910527,5808197.47208863
101004362,Nürnberger Str.,1,NURN02,391916.4619128,5805016.71632165
101004363,Zossener Brücke,2,ZSBR02,391113.56820036,5817713.56047117
101004364,Franz-Klühs-Str.,2,FKLU01,391051.0554594,5817912.44230955
101004365,Jüdisches Museum,2,JMUS01,391088.33152433,5818211.0130789
101004366,Lindenstr./Oranienstr.,2,LIOR03,391273.22452154,5818621.16547964
101004367,Jüdisches Museum,2,JMUS02,391088.0135813,5818252.31469059
101004368,Franz-Klühs-Str.,2,FKLU02,391033.50221717,5817888.67452274
101004369,Seesener Str.,1,SEES01,384303.22047532,5817159.24971757
101004370,Hochmeisterplatz,1,HOMP07,384728.68928587,5817484.53899896
101004371,Lindenstr./Oranienstr.,2,LIOR04,391311.92031541,5818673.81958649
101004372,Kirchhainer Damm/Horstwalder S.,1,KIHO03,392014.46778944,5804775.37288125
101004373,Eichhorster Weg/Finsterwalder S.,2,EIFI04,387626.09348887,5829050.19437017
101004374,Zur Maarer Str.,2,ZUMA01,387503.03027327,5828857.75194142
101004375,Finsterwalder S/Dannenwalder W,2,FIDA03,387519.66578858,5828686.24092315
101004376,Zur Maarer Str.,2,ZUMA02,387509.59535418,5828887.42401619
101004377,Riedingerstr.,1,RIED01,391198.96214134,5805329.92677857
101004378,John-Locke-Str.,1,JLST01,391239.81534006,5805854.31282099
101004379,Steinstr./Rhinstr.,2,STRH01,390992.57614288,5805988.19424728
101004380,Barnetstr./Steinstr.,2,BAST01,391071.42298476,5806233.0863026
101004381,Finchleystr.,2,FCHL01,391438.77751427,5806031.91768272
101004382,Lichtenrader Damm/Barnetstr.,2,LIBA05,391522.71362344,5806039.42437476
101004383,Barnetstr./Steinstr.,2,BAST02,391040.85276452,5806260.75831601
101004384,Steinstr./Rhinstr.,1,STRH02,390989.70080288,5806020.95020917
101004385,John-Locke-Str.,1,JLST02,391239.2677033,5805825.22687702
101004386,Riedingerstr.,1,RIED02,391184.08810454,5805310.31543737
101004387,U Görlitzer Bahnhof,1,UGR05N,393111.94788758,5817715.95145017
101004389,U Schlesisches Tor,1,USTR04,394238.07290848,5817883.31305799
101004390,Kolonie Märkische Heide,1,KOMH02,392126.71836658,5804499.3697536
101004391,Birkenhaag,1,BIHG02,392231.02328255,5804242.10394696
101004392,Pfarrer-Vogelsang-Weg,1,PFVS02,393358.55522421,5809122.31210621
101004393,Richard-Tauber-Damm/Säntisstr.,2,RTSA03,390594.53904012,5808932.05934632
101004397,Carmerplatz,1,CMPL04,385855.24271545,5812705.29581055
101004398,Kirchhainer Damm/Stadtgrenze,1,KDSG01,392298.43498306,5804130.87297514
101004399,U Mehringdamm,3,UMED06,390491.71595012,5817120.03506267
101004400,S Tegel,1,STEG02,384059.88260938,5827853.36938482
101004403,U Alt-Tegel,6,UALT03,383671.57865664,5828072.4773003
101004404,U Alt-Tegel,4,UALT04,383677.8258417,5828075.25530503
101004405,U Blissestr./Uhlandstr.,3,UBLU04,386172.88745472,5816478.92689707
101004406,Landhausstr.,3,LAHA01,386477.4851833,5816485.12981554
101004407,Cyclopstr.,1,CYCL01,386524.23880195,5829369.46966968
101004408,S Waidmannslust,1,SWAI03,386248.64421854,5829846.78381865
101004409,S Waidmannslust,1,SWAI04,386245.13863709,5829846.65406324
101004410,Cyclopstr.,1,CYCL02,386532.92387241,5829353.09858119
101004411,U Berliner Str.,1,UBER06N,386725.66693758,5816574.41148856
101004412,Landhausstr.,3,LAHA02,386494.32324415,5816508.20884457
101004413,Aalemannufer,2,AAMN04,378864.74853018,5826338.50317339
101004415,Landschaftsfriedhof Gatow,1,LFGA01,374612.64758914,5818067.95218649
101004417,Außenweg,1,AUSS01,373389.61515698,5816640.45767922
101004418,Skarbinastr.,4,SKRB02,392484.63945471,5805833.86359917
101004419,Rennsteig,4,RSTG02,392433.75907851,5806124.30695862
101004420,Landschaftsfriedhof Gatow,1,LFGA02,374609.04157414,5818073.01911742
101004423,U Hermannplatz,2,UHP06,393058.24987225,5816374.27593663
101004424,Dammweg/Sonnenallee,2,DWSA03,395667.73785054,5814433.10052378
101004425,Außenweg,1,AUSS02,373399.3046935,5816644.97073891
101004426,Dammweg/Sonnenallee,2,DWSA04,395748.1390275,5814475.56638295
101004428,Haberstr.,1,HBER01,395457.18815256,5813577.77347967
101004429,Boschweg,1,BSHW01,395692.79513503,5813768.57619749
101004431,Planetenstr.,1,PLNT02,395710.36820917,5814103.60884833
101004432,Boschweg,1,BSHW02,395686.37441639,5813772.49590687
101004433,Haberstr.,1,HBER02,395440.32186093,5813574.39404968
101004434,S Sonnenallee/Saalestr.,1,SSSA01,395084.9619939,5814788.86297594
101004435,S Sonnenallee/Saalestr.,2,SSSA03,395069.93840692,5814751.63602079
101004436,U Rudow,1,URUD08,397834.73569138,5808361.55851157
101004439,Gleimstr.,1,GLMS01,391371.30021443,5822976.58179305
101004440,Gleimstr.,1,GLMS02,391375.33448163,5822983.51379022
101004441,Alt-Moabit/Rathaus Tiergarten,1,AMRH01,387288.4740217,5820786.6359931
101004442,Alt-Moabit/Rathaus Tiergarten,1,AMRH02,387295.0325647,5820810.61044823
101004443,Göschenplatz/S Wittenau,4,GSWI04,387058.21589144,5828787.42881929
101004444,Montanstr./Lengeder Str.,1,MNTL01,388419.33140353,5827164.60289898
101005000,U Vinetastr.,1,UVIN14,392391.31032378,5824439.07484746
101005001,Bürgerpark Pankow,1,BPPK01,391480.94949656,5825868.29412411
101005002,Tschaikowskistr.,1,TSCH02,391503.9077951,5826270.63022603
101005003,Grabbeallee/Pastor-Niemöller-Pl.,2,GAPN01,391478.02613552,5826586.69817422
101005004,Hermann-Hesse-Str./Waldstr.,3,HHWD01,391734.2143673,5826818.10318919
101005005,Kuckhoffstr.,1,KUCK04,391813.08097672,5827152.66941436
101005006,Dietzgenstr./Mittelstr.,2,DZMI01,391755.29665407,5827930.21942084
101005007,Zionsfriedhof,2,ZION01,391836.16476248,5828406.64250116
101005008,Nordend-Arena,2,NOEA01,391832.58183186,5829079.46072693
101005009,Botanischer Volkspark,1,BOTA01,391700.07263578,5829561.34785233
101005010,Revierförsterei Blankenfelde,1,REVB01,391594.26357252,5829875.54093011
101005011,Blankenfelde Kirche,1,BLKI01,391053.30969176,5831030.96836068
101005012,Am Wäldchen,1,AMWA01,390688.35147627,5831881.86661627
101005013,Lübarser Weg,1,LBSH01,390539.44996574,5832364.07248579
101005014,Gurkensteig,1,GURK01,390416.62800129,5832755.98490035
101005040,Gurkensteig,1,GURK02,390431.09675384,5832670.40876763
101005041,Lübarser Weg,1,LBSH02,390539.85403392,5832327.46370611
